DATE,INSTRUMENT TYPE,SYMBOL,EXPIRY DATE,STRIKE,OPTION TYPE,SETTLEMENT PRICE
28-AUG-2023,OPTSTK,LICHSGFIN,31-AUG-2023,365,CE,55.2000000
28-AUG-2023,OPTSTK,LICHSGFIN,31-AUG-2023,370,PE,.0000000
28-AUG-2023,OPTSTK,LICHSGFIN,31-AUG-2023,390,PE,.0500000
28-AUG-2023,OPTSTK,LICHSGFIN,31-AUG-2023,395,PE,.1500000
28-AUG-2023,OPTSTK,LICHSGFIN,31-AUG-2023,400,CE,20.6000000
28-AUG-2023,OPTSTK,LICHSGFIN,31-AUG-2023,400,PE,.4000000
28-AUG-2023,OPTSTK,MARICO,31-AUG-2023,560,CE,4.3500000
28-AUG-2023,OPTSTK,MARICO,31-AUG-2023,580,CE,.3000000
28-AUG-2023,OPTSTK,IOC,31-AUG-2023,82,CE,9.9500000
28-AUG-2023,OPTSTK,IOC,31-AUG-2023,84,PE,.0000000
28-AUG-2023,OPTSTK,IOC,31-AUG-2023,85,CE,6.9500000
28-AUG-2023,OPTSTK,LT,31-AUG-2023,2020,CE,676.3000000
28-AUG-2023,OPTSTK,LT,31-AUG-2023,2160,CE,536.3500000
28-AUG-2023,OPTSTK,IOC,31-AUG-2023,86,CE,5.9500000
28-AUG-2023,OPTSTK,IOC,31-AUG-2023,97,CE,.0000000
28-AUG-2023,OPTSTK,LT,31-AUG-2023,2200,CE,496.3500000
28-AUG-2023,OPTSTK,LT,31-AUG-2023,2220,CE,476.3500000
28-AUG-2023,OPTSTK,LT,31-AUG-2023,2260,CE,436.4000000
28-AUG-2023,OPTSTK,LTIM,31-AUG-2023,4400,CE,731.9000000
28-AUG-2023,OPTSTK,IOC,31-AUG-2023,100,PE,8.0500000
28-AUG-2023,OPTSTK,IRCTC,31-AUG-2023,590,PE,.0000000
28-AUG-2023,OPTSTK,IRCTC,31-AUG-2023,620,CE,58.4000000
28-AUG-2023,OPTSTK,IRCTC,31-AUG-2023,620,PE,.0000000
28-AUG-2023,OPTSTK,IRCTC,31-AUG-2023,625,CE,53.4000000
28-AUG-2023,OPTSTK,RAMCOCEM,31-AUG-2023,970,CE,.0000000
28-AUG-2023,OPTSTK,SUNPHARMA,31-AUG-2023,890,CE,227.4000000
28-AUG-2023,OPTSTK,SUNPHARMA,31-AUG-2023,980,CE,137.4500000
28-AUG-2023,OPTSTK,NESTLEIND,31-AUG-2023,22100,PE,150.4500000
28-AUG-2023,OPTSTK,POWERGRID,31-AUG-2023,220,CE,28.6500000
28-AUG-2023,OPTSTK,POWERGRID,31-AUG-2023,222.5,CE,26.1500000
28-AUG-2023,OPTSTK,POWERGRID,31-AUG-2023,225,PE,.0000000
28-AUG-2023,OPTSTK,POWERGRID,31-AUG-2023,232.5,PE,.0500000
28-AUG-2023,OPTSTK,POWERGRID,31-AUG-2023,240,PE,.4500000
28-AUG-2023,OPTSTK,RBLBANK,31-AUG-2023,140,CE,92.1000000
28-AUG-2023,OPTSTK,RBLBANK,31-AUG-2023,157.5,CE,74.6000000
28-AUG-2023,OPTSTK,RBLBANK,31-AUG-2023,167.5,PE,.0000000
28-AUG-2023,OPTSTK,MFSL,31-AUG-2023,640,CE,287.8500000
28-AUG-2023,OPTSTK,MFSL,31-AUG-2023,710,CE,217.9000000
28-AUG-2023,OPTSTK,NMDC,31-AUG-2023,103,CE,19.4000000
28-AUG-2023,OPTSTK,NMDC,31-AUG-2023,112,PE,.0000000
28-AUG-2023,OPTSTK,POWERGRID,31-AUG-2023,257.5,CE,.4500000
28-AUG-2023,OPTSTK,POWERGRID,31-AUG-2023,257.5,PE,9.3000000
28-AUG-2023,OPTSTK,PVRINOX,31-AUG-2023,1180,PE,.0000000
28-AUG-2023,OPTSTK,MFSL,31-AUG-2023,740,PE,.0000000
28-AUG-2023,OPTSTK,MFSL,31-AUG-2023,780,CE,147.9000000
28-AUG-2023,OPTSTK,MFSL,31-AUG-2023,780,PE,.0000000
28-AUG-2023,OPTSTK,MGL,31-AUG-2023,950,PE,.1000000
28-AUG-2023,OPTSTK,MGL,31-AUG-2023,970,PE,.5500000
28-AUG-2023,OPTSTK,NTPC,31-AUG-2023,152.5,PE,.0000000
28-AUG-2023,OPTSTK,NTPC,31-AUG-2023,155,CE,63.8000000
28-AUG-2023,OPTSTK,NTPC,31-AUG-2023,162.5,CE,56.3000000
28-AUG-2023,OPTSTK,NTPC,31-AUG-2023,170,CE,48.8000000
28-AUG-2023,OPTSTK,NTPC,31-AUG-2023,172.5,PE,.0000000
28-AUG-2023,OPTSTK,NTPC,31-AUG-2023,175,CE,43.8000000
28-AUG-2023,OPTSTK,RELIANCE,31-AUG-2023,2280,CE,164.8500000
28-AUG-2023,OPTSTK,MGL,31-AUG-2023,1010,CE,14.8000000
28-AUG-2023,OPTSTK,MGL,31-AUG-2023,1110,PE,93.5000000
28-AUG-2023,OPTSTK,MGL,31-AUG-2023,1120,PE,103.5000000
28-AUG-2023,OPTSTK,NTPC,31-AUG-2023,190,PE,.0000000
28-AUG-2023,OPTSTK,NTPC,31-AUG-2023,197.5,CE,21.3000000
28-AUG-2023,OPTSTK,NTPC,31-AUG-2023,200,CE,18.8000000
28-AUG-2023,OPTSTK,ONGC,31-AUG-2023,156,PE,.0000000
28-AUG-2023,OPTSTK,ONGC,31-AUG-2023,158,CE,17.3000000
28-AUG-2023,OPTSTK,RELIANCE,31-AUG-2023,2360,CE,86.8000000
28-AUG-2023,OPTSTK,RELIANCE,31-AUG-2023,2400,CE,52.6000000
28-AUG-2023,OPTSTK,RELIANCE,31-AUG-2023,2480,CE,10.5000000
28-AUG-2023,OPTSTK,RELIANCE,31-AUG-2023,2620,CE,.0500000
28-AUG-2023,OPTSTK,MOTHERSON,31-AUG-2023,73,CE,23.0000000
28-AUG-2023,OPTSTK,MOTHERSON,31-AUG-2023,74,CE,22.0000000
28-AUG-2023,OPTSTK,MOTHERSON,31-AUG-2023,75,CE,21.0000000
28-AUG-2023,OPTSTK,MOTHERSON,31-AUG-2023,76,CE,20.0000000
28-AUG-2023,OPTSTK,MOTHERSON,31-AUG-2023,82,CE,14.0000000
28-AUG-2023,OPTSTK,ONGC,31-AUG-2023,165,CE,10.3000000
28-AUG-2023,OPTSTK,ONGC,31-AUG-2023,166,CE,9.3000000
28-AUG-2023,OPTSTK,ONGC,31-AUG-2023,167,CE,8.3000000
28-AUG-2023,OPTSTK,ONGC,31-AUG-2023,169,CE,6.3500000
28-AUG-2023,OPTSTK,SAIL,31-AUG-2023,78,PE,.0000000
28-AUG-2023,OPTSTK,SAIL,31-AUG-2023,82,CE,5.0500000
28-AUG-2023,OPTSTK,MOTHERSON,31-AUG-2023,91,CE,5.0500000
28-AUG-2023,OPTSTK,MPHASIS,31-AUG-2023,1780,CE,551.4000000
28-AUG-2023,OPTSTK,ONGC,31-AUG-2023,174,PE,.7500000
28-AUG-2023,OPTSTK,PAGEIND,31-AUG-2023,38000,PE,5.8500000
28-AUG-2023,OPTSTK,PAGEIND,31-AUG-2023,38500,CE,1157.2000000
28-AUG-2023,OPTSTK,SAIL,31-AUG-2023,91,CE,.0500000
28-AUG-2023,OPTSTK,SAIL,31-AUG-2023,92,PE,5.0500000
28-AUG-2023,OPTSTK,SBILIFE,31-AUG-2023,1130,CE,162.1000000
28-AUG-2023,OPTSTK,MPHASIS,31-AUG-2023,1920,CE,411.4500000
28-AUG-2023,OPTSTK,MPHASIS,31-AUG-2023,2020,CE,311.5000000
28-AUG-2023,OPTSTK,PAGEIND,31-AUG-2023,42500,CE,.1000000
28-AUG-2023,OPTSTK,PAGEIND,31-AUG-2023,43000,CE,.0500000
28-AUG-2023,OPTSTK,PAGEIND,31-AUG-2023,46000,PE,6368.0500000
28-AUG-2023,OPTSTK,SBILIFE,31-AUG-2023,1210,CE,82.1500000
28-AUG-2023,OPTSTK,SBILIFE,31-AUG-2023,1230,CE,62.2000000
28-AUG-2023,OPTSTK,SBILIFE,31-AUG-2023,1250,PE,.4000000
28-AUG-2023,OPTSTK,MRF,31-AUG-2023,91500,PE,.0000000
28-AUG-2023,OPTSTK,MRF,31-AUG-2023,92500,PE,.0000000
28-AUG-2023,OPTSTK,MRF,31-AUG-2023,94000,PE,.0000000
28-AUG-2023,OPTSTK,PEL,31-AUG-2023,750,PE,.0000000
28-AUG-2023,OPTSTK,MRF,31-AUG-2023,95500,CE,12829.6500000
28-AUG-2023,OPTSTK,PEL,31-AUG-2023,840,PE,.0000000
28-AUG-2023,OPTSTK,PETRONET,31-AUG-2023,210,CE,8.2500000
28-AUG-2023,OPTSTK,PETRONET,31-AUG-2023,220,CE,.9500000
28-AUG-2023,OPTSTK,SBIN,31-AUG-2023,610,CE,.0000000
28-AUG-2023,OPTSTK,SBIN,31-AUG-2023,615,PE,41.9000000
28-AUG-2023,OPTSTK,SBIN,31-AUG-2023,630,CE,.0000000
28-AUG-2023,OPTSTK,MUTHOOTFIN,31-AUG-2023,1110,CE,178.5500000
28-AUG-2023,OPTSTK,MUTHOOTFIN,31-AUG-2023,1120,PE,.0000000
28-AUG-2023,OPTSTK,MUTHOOTFIN,31-AUG-2023,1140,PE,.0000000
28-AUG-2023,OPTSTK,PETRONET,31-AUG-2023,227.5,PE,9.3500000
28-AUG-2023,OPTSTK,PETRONET,31-AUG-2023,232.5,PE,14.3000000
28-AUG-2023,OPTSTK,SHREECEM,31-AUG-2023,24750,PE,727.9500000
28-AUG-2023,OPTSTK,SHREECEM,31-AUG-2023,25500,CE,.0500000
28-AUG-2023,OPTSTK,MUTHOOTFIN,31-AUG-2023,1180,CE,108.5500000
28-AUG-2023,OPTSTK,NATIONALUM,31-AUG-2023,71,PE,.0000000
28-AUG-2023,OPTSTK,NATIONALUM,31-AUG-2023,74,CE,16.5000000
28-AUG-2023,OPTSTK,NATIONALUM,31-AUG-2023,75,CE,15.5000000
28-AUG-2023,OPTSTK,PFC,31-AUG-2023,175,PE,.0000000
28-AUG-2023,OPTSTK,PFC,31-AUG-2023,187.5,PE,.0000000
28-AUG-2023,OPTSTK,PIDILITIND,31-AUG-2023,2360,CE,155.1500000
28-AUG-2023,OPTSTK,PIDILITIND,31-AUG-2023,2420,CE,95.3000000
28-AUG-2023,OPTSTK,SHRIRAMFIN,31-AUG-2023,1380,CE,482.5000000
28-AUG-2023,OPTSTK,SHRIRAMFIN,31-AUG-2023,1520,CE,342.5500000
28-AUG-2023,OPTSTK,SHRIRAMFIN,31-AUG-2023,1520,PE,.0000000
28-AUG-2023,OPTSTK,SHRIRAMFIN,31-AUG-2023,1540,PE,.0000000
28-AUG-2023,OPTSTK,NAUKRI,31-AUG-2023,3700,CE,480.5500000
28-AUG-2023,OPTSTK,NAUKRI,31-AUG-2023,3800,CE,380.7000000
28-AUG-2023,OPTSTK,NAUKRI,31-AUG-2023,3800,PE,.1500000
28-AUG-2023,OPTSTK,PIDILITIND,31-AUG-2023,2480,PE,4.6000000
28-AUG-2023,OPTSTK,PIDILITIND,31-AUG-2023,2540,PE,32.0000000
28-AUG-2023,OPTSTK,PIDILITIND,31-AUG-2023,2580,PE,65.9500000
28-AUG-2023,OPTSTK,PIDILITIND,31-AUG-2023,2620,CE,.1000000
28-AUG-2023,OPTSTK,PIDILITIND,31-AUG-2023,2640,CE,.0500000
28-AUG-2023,OPTSTK,PVRINOX,31-AUG-2023,1300,CE,437.9000000
28-AUG-2023,OPTSTK,SIEMENS,31-AUG-2023,3300,CE,548.5000000
28-AUG-2023,OPTSTK,NAUKRI,31-AUG-2023,4200,CE,48.5500000
28-AUG-2023,OPTSTK,NAUKRI,31-AUG-2023,4200,PE,67.8000000
28-AUG-2023,OPTSTK,NAUKRI,31-AUG-2023,4350,PE,178.3500000
28-AUG-2023,OPTSTK,NAVINFLUOR,31-AUG-2023,4150,PE,.0500000
28-AUG-2023,OPTSTK,PIIND,31-AUG-2023,2950,PE,.0000000
28-AUG-2023,OPTSTK,PIIND,31-AUG-2023,3000,CE,633.5500000
28-AUG-2023,OPTSTK,PIIND,31-AUG-2023,3050,PE,.0000000
28-AUG-2023,OPTSTK,PIIND,31-AUG-2023,3400,CE,233.7500000
28-AUG-2023,OPTSTK,PIIND,31-AUG-2023,3550,CE,88.9500000
28-AUG-2023,OPTSTK,PVRINOX,31-AUG-2023,1440,PE,.0000000
28-AUG-2023,OPTSTK,PVRINOX,31-AUG-2023,1480,PE,.0000000
28-AUG-2023,OPTSTK,SRF,31-AUG-2023,2240,PE,.6000000
28-AUG-2023,OPTSTK,SRF,31-AUG-2023,2280,CE,37.8000000
28-AUG-2023,OPTSTK,SRF,31-AUG-2023,2360,PE,49.8000000
28-AUG-2023,OPTSTK,NAVINFLUOR,31-AUG-2023,4900,PE,388.4000000
28-AUG-2023,OPTSTK,NAVINFLUOR,31-AUG-2023,5000,PE,488.3500000
28-AUG-2023,OPTSTK,PIIND,31-AUG-2023,3800,PE,166.6500000
28-AUG-2023,OPTSTK,PIIND,31-AUG-2023,3850,PE,216.2000000
28-AUG-2023,OPTSTK,PNB,31-AUG-2023,42,PE,.0000000
28-AUG-2023,OPTSTK,PNB,31-AUG-2023,43,PE,.0000000
28-AUG-2023,OPTSTK,PNB,31-AUG-2023,44,CE,18.5500000
28-AUG-2023,OPTSTK,RAMCOCEM,31-AUG-2023,790,PE,.0000000
28-AUG-2023,OPTSTK,RAMCOCEM,31-AUG-2023,830,PE,.1000000
28-AUG-2023,OPTSTK,RAMCOCEM,31-AUG-2023,900,PE,31.0000000
28-AUG-2023,OPTSTK,RAMCOCEM,31-AUG-2023,910,CE,.1000000
28-AUG-2023,OPTSTK,SRF,31-AUG-2023,2520,CE,.0000000
28-AUG-2023,OPTSTK,NAVINFLUOR,31-AUG-2023,5100,CE,.0000000
28-AUG-2023,OPTSTK,NESTLEIND,31-AUG-2023,20400,PE,.0000000
28-AUG-2023,OPTSTK,NESTLEIND,31-AUG-2023,20500,PE,.0000000
28-AUG-2023,OPTSTK,NESTLEIND,31-AUG-2023,20700,CE,1343.5000000
28-AUG-2023,OPTSTK,NESTLEIND,31-AUG-2023,21000,PE,.0500000
28-AUG-2023,OPTSTK,NESTLEIND,31-AUG-2023,21200,CE,843.9000000
28-AUG-2023,OPTSTK,PNB,31-AUG-2023,47,CE,15.5500000
28-AUG-2023,OPTSTK,PNB,31-AUG-2023,51,CE,11.5500000
28-AUG-2023,OPTSTK,PNB,31-AUG-2023,52,CE,10.5500000
28-AUG-2023,OPTSTK,PNB,31-AUG-2023,58,PE,.0000000
28-AUG-2023,OPTIDX,BANKNIFTY,28-MAR-2024,43800,CE,2805.0000000
28-AUG-2023,OPTIDX,NIFTYIT,28-DEC-2023,26550,CE,4790.0000000
28-AUG-2023,OPTIDX,NIFTYIT,28-DEC-2023,26550,PE,100.0000000
28-AUG-2023,OPTIDX,NIFTYIT,28-DEC-2023,26650,PE,108.0000000
28-AUG-2023,OPTIDX,NIFTYIT,28-DEC-2023,26800,CE,4565.0000000
28-AUG-2023,OPTIDX,NIFTYIT,28-MAR-2024,26300,CE,5478.0000000
28-AUG-2023,OPTIDX,NIFTYIT,28-MAR-2024,26350,CE,5436.0000000
28-AUG-2023,OPTIDX,NIFTYIT,28-MAR-2024,26500,PE,227.0000000
28-AUG-2023,OPTIDX,BANKNIFTY,31-AUG-2023,45200,PE,704.0000000
28-AUG-2023,OPTIDX,BANKNIFTY,28-DEC-2023,45200,PE,1186.0000000
28-AUG-2023,OPTIDX,BANKNIFTY,28-MAR-2024,45200,CE,1972.0000000
28-AUG-2023,OPTIDX,FINNIFTY,31-AUG-2023,21000,PE,1231.0000000
28-AUG-2023,OPTIDX,NIFTY,28-MAR-2024,19700,CE,691.5000000
28-AUG-2023,OPTSTK,TCS,31-AUG-2023,3160,CE,217.0000000
28-AUG-2023,OPTSTK,TCS,31-AUG-2023,3160,PE,.0000000
28-AUG-2023,OPTSTK,TCS,31-AUG-2023,3220,CE,157.1000000
28-AUG-2023,OPTSTK,TECHM,31-AUG-2023,1010,CE,175.2500000
28-AUG-2023,OPTSTK,TECHM,31-AUG-2023,1010,PE,.0000000
28-AUG-2023,OPTSTK,TECHM,31-AUG-2023,1020,PE,.0000000
28-AUG-2023,OPTSTK,TECHM,31-AUG-2023,1080,CE,105.2500000
28-AUG-2023,OPTIDX,NIFTYIT,31-AUG-2023,28800,CE,1987.0000000
28-AUG-2023,OPTSTK,TITAN,31-AUG-2023,2640,CE,409.7500000
28-AUG-2023,OPTSTK,TITAN,31-AUG-2023,2740,CE,309.8000000
28-AUG-2023,OPTSTK,TITAN,31-AUG-2023,2740,PE,.0000000
28-AUG-2023,OPTSTK,TITAN,31-AUG-2023,2760,PE,.0000000
28-AUG-2023,OPTSTK,TITAN,31-AUG-2023,2780,CE,269.8000000
28-AUG-2023,OPTSTK,TORNTPHARM,31-AUG-2023,1540,CE,418.8500000
28-AUG-2023,OPTSTK,TORNTPHARM,31-AUG-2023,1540,PE,.0000000
28-AUG-2023,OPTSTK,TORNTPHARM,31-AUG-2023,1560,PE,.0000000
28-AUG-2023,OPTSTK,TORNTPHARM,31-AUG-2023,1580,CE,378.8500000
28-AUG-2023,OPTSTK,TRENT,31-AUG-2023,1440,CE,566.4000000
28-AUG-2023,OPTSTK,TRENT,31-AUG-2023,1520,PE,.0000000
28-AUG-2023,OPTSTK,SUNPHARMA,31-AUG-2023,1000,CE,117.4500000
28-AUG-2023,OPTSTK,TORNTPHARM,31-AUG-2023,1620,PE,.0000000
28-AUG-2023,OPTSTK,TORNTPHARM,31-AUG-2023,1740,CE,218.9000000
28-AUG-2023,OPTSTK,TORNTPHARM,31-AUG-2023,1800,CE,158.9500000
28-AUG-2023,OPTSTK,TORNTPHARM,31-AUG-2023,1860,PE,.1000000
28-AUG-2023,OPTSTK,SUNTV,31-AUG-2023,420,PE,.0000000
28-AUG-2023,OPTSTK,SUNTV,31-AUG-2023,480,CE,122.6500000
28-AUG-2023,OPTSTK,SUNTV,31-AUG-2023,490,PE,.0000000
28-AUG-2023,OPTSTK,TATACHEM,31-AUG-2023,930,CE,106.1500000
28-AUG-2023,OPTSTK,TATACHEM,31-AUG-2023,930,PE,.0000000
28-AUG-2023,OPTSTK,TATACHEM,31-AUG-2023,950,CE,86.2000000
28-AUG-2023,OPTSTK,TATACHEM,31-AUG-2023,980,CE,56.3000000
28-AUG-2023,OPTSTK,TATACHEM,31-AUG-2023,1070,CE,1.1000000
28-AUG-2023,OPTSTK,TATACHEM,31-AUG-2023,1070,PE,34.8500000
28-AUG-2023,OPTSTK,TATACHEM,31-AUG-2023,1090,CE,.2000000
28-AUG-2023,OPTSTK,TATACHEM,31-AUG-2023,1090,PE,53.9500000
28-AUG-2023,OPTSTK,TATACONSUM,31-AUG-2023,720,CE,122.1500000
28-AUG-2023,OPTSTK,TATACONSUM,31-AUG-2023,750,PE,.0000000
28-AUG-2023,OPTSTK,TATACONSUM,31-AUG-2023,765,PE,.0000000
28-AUG-2023,OPTSTK,TATACONSUM,31-AUG-2023,770,CE,72.2000000
28-AUG-2023,OPTSTK,TATACONSUM,31-AUG-2023,785,PE,.0000000
28-AUG-2023,OPTSTK,TATACONSUM,31-AUG-2023,810,PE,.1000000
28-AUG-2023,OPTSTK,TATACONSUM,31-AUG-2023,815,CE,27.4000000
28-AUG-2023,OPTSTK,TATACONSUM,31-AUG-2023,820,PE,.5000000
28-AUG-2023,OPTSTK,TATAMOTORS,31-AUG-2023,475,PE,.0000000
28-AUG-2023,OPTSTK,TATAMOTORS,31-AUG-2023,495,CE,107.6500000
28-AUG-2023,OPTSTK,TATAMOTORS,31-AUG-2023,495,PE,.0000000
28-AUG-2023,OPTSTK,TATAMOTORS,31-AUG-2023,505,CE,97.7000000
28-AUG-2023,OPTSTK,TATAMOTORS,31-AUG-2023,505,PE,.0000000
28-AUG-2023,OPTSTK,TATAMOTORS,31-AUG-2023,560,CE,42.7000000
28-AUG-2023,OPTSTK,TATAPOWER,31-AUG-2023,185,CE,60.1000000
28-AUG-2023,OPTSTK,TATAPOWER,31-AUG-2023,197.5,CE,47.6000000
28-AUG-2023,OPTSTK,TATAPOWER,31-AUG-2023,197.5,PE,.0000000
28-AUG-2023,OPTSTK,TATAPOWER,31-AUG-2023,205,CE,40.1000000
28-AUG-2023,OPTSTK,TATAPOWER,31-AUG-2023,210,PE,.0000000
28-AUG-2023,OPTSTK,TATAPOWER,31-AUG-2023,222.5,PE,.0000000
28-AUG-2023,OPTSTK,TATAPOWER,31-AUG-2023,225,PE,.0500000
28-AUG-2023,OPTSTK,TATAPOWER,31-AUG-2023,227.5,PE,.0500000
28-AUG-2023,OPTSTK,TATASTEEL,31-AUG-2023,107,PE,.0000000
28-AUG-2023,OPTSTK,TATASTEEL,31-AUG-2023,109,CE,8.6500000
28-AUG-2023,OPTSTK,TATASTEEL,31-AUG-2023,110,PE,.0000000
28-AUG-2023,OPTSTK,TATASTEEL,31-AUG-2023,111,CE,6.6500000
28-AUG-2023,OPTSTK,TATASTEEL,31-AUG-2023,112,CE,5.7000000
28-AUG-2023,OPTSTK,TATASTEEL,31-AUG-2023,114,PE,.1000000
28-AUG-2023,OPTSTK,TATASTEEL,31-AUG-2023,115,PE,.2000000
28-AUG-2023,OPTSTK,VEDL,31-AUG-2023,331,CE,.0000000
28-AUG-2023,OPTSTK,ASIANPAINT,31-AUG-2023,3400,PE,139.0500000
28-AUG-2023,OPTSTK,TRENT,31-AUG-2023,1560,CE,446.5000000
28-AUG-2023,OPTSTK,TRENT,31-AUG-2023,1660,PE,.0000000
28-AUG-2023,OPTSTK,AXISBANK,31-AUG-2023,810,CE,180.6000000
28-AUG-2023,OPTSTK,BEL,31-AUG-2023,122,CE,13.0000000
28-AUG-2023,OPTSTK,TVSMOTOR,31-AUG-2023,1220,CE,129.8000000
28-AUG-2023,OPTSTK,TVSMOTOR,31-AUG-2023,1240,PE,.0000000
28-AUG-2023,OPTSTK,TVSMOTOR,31-AUG-2023,1360,PE,16.7000000
28-AUG-2023,OPTSTK,TVSMOTOR,31-AUG-2023,1380,PE,32.0500000
28-AUG-2023,OPTSTK,BHARTIARTL,31-AUG-2023,930,PE,59.2500000
28-AUG-2023,OPTSTK,BIOCON,31-AUG-2023,270,PE,10.4000000
28-AUG-2023,OPTSTK,BRITANNIA,31-AUG-2023,5150,CE,.0000000
28-AUG-2023,OPTSTK,TVSMOTOR,31-AUG-2023,1400,PE,50.5500000
28-AUG-2023,OPTSTK,TVSMOTOR,31-AUG-2023,1440,CE,.0500000
28-AUG-2023,OPTSTK,UBL,31-AUG-2023,1320,CE,199.4500000
28-AUG-2023,OPTSTK,GAIL,31-AUG-2023,95,PE,.0000000
28-AUG-2023,OPTSTK,UBL,31-AUG-2023,1440,CE,79.5000000
28-AUG-2023,OPTSTK,GODREJCP,31-AUG-2023,1160,CE,.0000000
28-AUG-2023,OPTSTK,ULTRACEMCO,31-AUG-2023,7500,CE,620.9500000
28-AUG-2023,OPTSTK,ULTRACEMCO,31-AUG-2023,7700,PE,.0500000
28-AUG-2023,OPTSTK,ULTRACEMCO,31-AUG-2023,7750,PE,.1000000
28-AUG-2023,OPTSTK,ULTRACEMCO,31-AUG-2023,7950,PE,6.5000000
28-AUG-2023,OPTSTK,ULTRACEMCO,31-AUG-2023,8000,CE,134.7000000
28-AUG-2023,OPTSTK,ULTRACEMCO,31-AUG-2023,8050,CE,96.8000000
28-AUG-2023,OPTSTK,ULTRACEMCO,31-AUG-2023,8100,CE,65.3000000
28-AUG-2023,OPTSTK,UPL,31-AUG-2023,580,PE,1.8000000
28-AUG-2023,OPTSTK,UPL,31-AUG-2023,600,PE,14.9500000
28-AUG-2023,OPTSTK,UPL,31-AUG-2023,610,CE,.0500000
28-AUG-2023,OPTSTK,UPL,31-AUG-2023,620,CE,.0000000
28-AUG-2023,OPTSTK,MOTHERSON,31-AUG-2023,69,CE,27.0000000
28-AUG-2023,OPTSTK,UPL,31-AUG-2023,710,PE,124.5500000
28-AUG-2023,OPTSTK,UPL,31-AUG-2023,740,CE,.0000000
28-AUG-2023,OPTSTK,UPL,31-AUG-2023,750,CE,.0000000
28-AUG-2023,OPTSTK,ZYDUSLIFE,31-AUG-2023,530,PE,.0000000
28-AUG-2023,OPTSTK,ZYDUSLIFE,31-AUG-2023,535,PE,.0000000
28-AUG-2023,OPTSTK,VEDL,31-AUG-2023,290,CE,.0000000
28-AUG-2023,OPTSTK,VEDL,31-AUG-2023,305,PE,66.7000000
28-AUG-2023,OPTSTK,ZYDUSLIFE,31-AUG-2023,555,PE,.0000000
28-AUG-2023,OPTSTK,ITC,31-AUG-2023,408,CE,33.6000000
28-AUG-2023,OPTSTK,SBILIFE,31-AUG-2023,1340,CE,.3000000
28-AUG-2023,OPTSTK,VEDL,31-AUG-2023,310,PE,71.7000000
28-AUG-2023,OPTSTK,VOLTAS,31-AUG-2023,700,PE,.0000000
28-AUG-2023,OPTSTK,VOLTAS,31-AUG-2023,720,PE,.0000000
28-AUG-2023,OPTSTK,VOLTAS,31-AUG-2023,760,PE,.0000000
28-AUG-2023,OPTSTK,ITC,31-AUG-2023,428,PE,.3000000
28-AUG-2023,OPTSTK,ITC,31-AUG-2023,435.5,CE,7.5000000
28-AUG-2023,OPTSTK,VOLTAS,31-AUG-2023,770,CE,57.8500000
28-AUG-2023,OPTSTK,VOLTAS,31-AUG-2023,800,PE,.6500000
28-AUG-2023,OPTSTK,VOLTAS,31-AUG-2023,890,CE,.0500000
28-AUG-2023,OPTSTK,TORNTPHARM,31-AUG-2023,1960,CE,16.0000000
28-AUG-2023,OPTSTK,TORNTPHARM,31-AUG-2023,1980,PE,29.1500000
28-AUG-2023,OPTSTK,TORNTPHARM,31-AUG-2023,2020,PE,62.3500000
28-AUG-2023,OPTSTK,VEDL,31-AUG-2023,230,PE,.5000000
28-AUG-2023,OPTSTK,WIPRO,31-AUG-2023,390,PE,.0500000
28-AUG-2023,OPTSTK,WIPRO,31-AUG-2023,397.5,CE,10.9500000
28-AUG-2023,OPTSTK,WIPRO,31-AUG-2023,402.5,PE,.8500000
28-AUG-2023,OPTSTK,WIPRO,31-AUG-2023,407.5,CE,3.2500000
28-AUG-2023,OPTSTK,WIPRO,31-AUG-2023,415,CE,.7000000
28-AUG-2023,OPTSTK,WIPRO,31-AUG-2023,415,PE,7.4500000
28-AUG-2023,OPTSTK,ZEEL,31-AUG-2023,155,CE,108.0500000
28-AUG-2023,OPTSTK,ZEEL,31-AUG-2023,162.5,PE,.0000000
28-AUG-2023,OPTSTK,ZEEL,31-AUG-2023,182.5,PE,.0000000
28-AUG-2023,OPTSTK,ZEEL,31-AUG-2023,192.5,CE,70.6000000
28-AUG-2023,OPTSTK,ZEEL,31-AUG-2023,195,CE,68.1000000
28-AUG-2023,OPTSTK,ZEEL,31-AUG-2023,202.5,PE,.0000000
28-AUG-2023,OPTSTK,ZYDUSLIFE,31-AUG-2023,460,CE,174.5500000
28-AUG-2023,OPTSTK,ZYDUSLIFE,31-AUG-2023,460,PE,.0000000
28-AUG-2023,OPTSTK,ZYDUSLIFE,31-AUG-2023,470,PE,.0000000
28-AUG-2023,OPTSTK,ZYDUSLIFE,31-AUG-2023,475,PE,.0000000
28-AUG-2023,OPTSTK,VEDL,31-AUG-2023,221,CE,17.3500000
28-AUG-2023,OPTSTK,VEDL,31-AUG-2023,236,CE,4.2500000
28-AUG-2023,OPTSTK,VEDL,31-AUG-2023,241,CE,1.8500000
28-AUG-2023,OPTSTK,VEDL,31-AUG-2023,256,PE,17.7500000
28-AUG-2023,OPTSTK,VEDL,31-AUG-2023,261,CE,.0000000
28-AUG-2023,OPTSTK,VEDL,31-AUG-2023,261,PE,22.7000000
28-AUG-2023,OPTSTK,VEDL,31-AUG-2023,276,CE,.0000000
